left_eye_x,left_eye_y,right_eye_x,right_eye_y,mouth_x,mouth_y,left_ear_1_x,left_ear_1_y,left_ear_2_x,left_ear_2_y,left_ear_3_x,left_ear_3_y,right_ear_1_x,right_ear_1_y,right_ear_2_x,right_ear_2_y,right_ear_3_x,right_ear_3_y,file_name
150.0,107.0,193.0,123.0,158.0,148.0,132.0,78.0,146.0,30.0,169.0,64.0,211.0,80.0,248.0,67.0,230.0,116.0,c1086e59b8d82b42fd17ce81bd8f2aae.jpg
97.0,181.0,235.0,177.0,183.0,286.0,5.0,121.0,-24.0,-56.0,88.0,50.0,204.0,49.0,304.0,-61.0,289.0,115.0,1cae053f53889041bb06076c6fe49b47.jpg
201.0,123.0,277.0,118.0,239.0,180.0,153.0,81.0,145.0,20.0,199.0,54.0,267.0,53.0,318.0,8.0,322.0,72.0,415f6c449124c343ac76385c220cd7b7.jpg
406.0,288.0,491.0,282.0,446.0,351.0,365.0,234.0,324.0,162.0,398.0,189.0,509.0,184.0,545.0,161.0,546.0,230.0,177e3ddfc5f94aa30bc6647fdc53cc40.jpg
66.0,279.0,125.0,286.0,89.0,327.0,35.0,252.0,23.0,183.0,69.0,216.0,131.0,225.0,182.0,199.0,161.0,270.0,24bb90c0ae670d49a0fae8bfe09564a1.jpg
199.0,268.0,314.0,287.0,242.0,369.0,133.0,138.0,162.0,30.0,223.0,134.0,339.0,155.0,433.0,83.0,409.0,192.0,2438df031e96c4c476a7dfb8bf8f6661.jpg
271.0,419.0,511.0,392.0,410.0,624.0,141.0,338.0,28.0,106.0,243.0,253.0,522.0,218.0,706.0,51.0,647.0,284.0,127469a7ebcfc470ce3d73f2831d6fdf.jpg
167.0,164.0,231.0,177.0,189.0,209.0,130.0,122.0,138.0,54.0,188.0,99.0,245.0,111.0,303.0,84.0,294.0,154.0,23d9a8272a009ec238e14edc63a99c15.jpg
145.0,113.0,164.0,116.0,150.0,128.0,139.0,103.0,141.0,82.0,153.0,96.0,165.0,98.0,182.0,88.0,175.0,110.0,e7e205e3bb733bfa8416ea00cca3ebf0.jpg
292.0,280.0,440.0,281.0,314.0,373.0,246.0,258.0,274.0,69.0,362.0,168.0,499.0,172.0,612.0,75.0,607.0,271.0,c3065dadfa3d85080ae8556b56b87e76.jpg
152.0,193.0,265.0,153.0,242.0,256.0,38.0,173.0,10.0,53.0,109.0,100.0,211.0,64.0,274.0,-30.0,287.0,84.0,88e4994dc33a01e0fa23218f61583416.jpg
222.0,226.0,315.0,230.0,265.0,308.0,172.0,190.0,152.0,71.0,224.0,136.0,323.0,143.0,396.0,63.0,380.0,206.0,2c5961738abb3c236076d5180f348ca1.jpg
197.0,246.0,333.0,256.0,253.0,366.0,81.0,168.0,87.0,9.0,195.0,107.0,336.0,121.0,470.0,33.0,418.0,202.0,6cb3449b294916597f86f3f7ba2443cc.jpg
285.0,135.0,333.0,133.0,309.0,173.0,252.0,112.0,253.0,54.0,287.0,89.0,324.0,88.0,356.0,49.0,366.0,106.0,194610f7c5ee1c4eb497ba54e6b2b820.jpg
130.0,156.0,238.0,162.0,183.0,240.0,80.0,93.0,84.0,-6.0,142.0,62.0,243.0,64.0,301.0,-2.0,306.0,105.0,3ac0d8afb17edaf5107cca032eae2bb5.jpg
406.0,316.0,588.0,283.0,537.0,466.0,270.0,264.0,143.0,53.0,344.0,160.0,570.0,116.0,710.0,-51.0,688.0,184.0,851e7f484a2efbf5619e55b66806d994.jpg
386.0,377.0,381.0,237.0,503.0,306.0,297.0,464.0,148.0,487.0,216.0,389.0,212.0,264.0,139.0,169.0,289.0,159.0,9a3f2b3d1141540b521345fb63b64ab4.jpg
237.0,443.0,340.0,425.0,302.0,519.0,169.0,382.0,112.0,278.0,217.0,350.0,317.0,336.0,401.0,264.0,387.0,353.0,bc67e6094c89a0033b274da475b4bb1b.jpg
447.0,344.0,689.0,373.0,531.0,554.0,313.0,213.0,282.0,-43.0,477.0,138.0,711.0,169.0,937.0,52.0,844.0,272.0,ba962b9eeaaf41eb0870983c56325f81.jpg
160.0,179.0,251.0,197.0,195.0,257.0,109.0,129.0,109.0,37.0,173.0,103.0,282.0,125.0,359.0,69.0,306.0,165.0,d8a29e7f1596ca1c4ffe2e0dc58ecc03.jpg
172.0,157.0,255.0,161.0,207.0,221.0,124.0,132.0,118.0,19.0,183.0,85.0,249.0,88.0,324.0,31.0,315.0,142.0,6f42a31cae8202e759f4b67550800378.jpg
449.0,334.0,617.0,355.0,516.0,448.0,368.0,282.0,366.0,131.0,454.0,221.0,615.0,240.0,729.0,168.0,698.0,324.0,29dd8648e95dd64dc4e9370963249c23.jpg
227.0,205.0,255.0,207.0,240.0,230.0,211.0,181.0,215.0,156.0,230.0,173.0,257.0,175.0,274.0,162.0,274.0,188.0,8703465b5f909c00e14ebf58bef3d6d1.jpg
179.0,214.0,230.0,145.0,234.0,236.0,140.0,238.0,37.0,173.0,129.0,151.0,173.0,96.0,166.0,0.0,262.0,65.0,db1519863d531e48ec45cbdb7bb7b755.jpg
243.0,131.0,310.0,164.0,250.0,199.0,218.0,95.0,244.0,17.0,265.0,72.0,338.0,111.0,401.0,91.0,357.0,168.0,e6294acb0383d61b1f62c5429c34efdb.jpg
249.0,149.0,346.0,193.0,284.0,202.0,223.0,79.0,244.0,6.0,287.0,71.0,378.0,109.0,460.0,107.0,425.0,164.0,b46287267aa190abfc3e0ecf8bf7459c.jpg
228.0,356.0,429.0,376.0,273.0,557.0,162.0,242.0,109.0,46.0,271.0,157.0,458.0,179.0,601.0,92.0,600.0,291.0,be095e9451a8f7dfa410f98a948b03a4.jpg
155.0,144.0,212.0,139.0,185.0,182.0,117.0,115.0,101.0,52.0,143.0,93.0,225.0,86.0,256.0,38.0,247.0,108.0,1063ea4f9a77985116720bf42170a43c.jpg
195.0,209.0,312.0,187.0,281.0,295.0,82.0,168.0,57.0,77.0,166.0,102.0,277.0,81.0,374.0,0.0,340.0,113.0,63298756fcd2fe0e855fb50dd6d75038.jpg
196.0,199.0,279.0,198.0,235.0,266.0,154.0,157.0,146.0,58.0,203.0,127.0,270.0,127.0,323.0,57.0,338.0,157.0,0badd2c379113c941ebdb90af1dacffa.jpg
297.0,437.0,486.0,397.0,420.0,554.0,153.0,382.0,116.0,179.0,280.0,272.0,415.0,243.0,537.0,87.0,580.0,290.0,97cc76f236117e284d04c3e772ec5d78.jpg
428.0,315.0,605.0,300.0,524.0,445.0,314.0,236.0,282.0,78.0,421.0,149.0,594.0,134.0,721.0,49.0,712.0,201.0,7f8e34a36d6071ae00bcdcd13b47b087.jpg
137.0,212.0,277.0,214.0,193.0,309.0,67.0,144.0,57.0,3.0,166.0,77.0,277.0,80.0,381.0,15.0,380.0,159.0,2165211b3f3ab476b3344d8ba8bfab2f.jpg
223.0,185.0,314.0,210.0,260.0,257.0,146.0,119.0,136.0,27.0,215.0,83.0,369.0,124.0,455.0,120.0,404.0,189.0,b546b8a8f7c5be7f180440e760778417.jpg
264.0,120.0,305.0,102.0,306.0,147.0,211.0,108.0,202.0,51.0,241.0,71.0,279.0,55.0,299.0,9.0,303.0,64.0,1bd2c8c48c707abd841b2b3ffc4c1e04.jpg
316.0,158.0,374.0,162.0,339.0,186.0,283.0,145.0,278.0,99.0,311.0,123.0,386.0,127.0,426.0,108.0,415.0,153.0,0b386cac7ddcf9bc34bf9b499d5f16c8.jpg
370.0,313.0,556.0,369.0,419.0,492.0,272.0,177.0,339.0,-28.0,448.0,144.0,575.0,188.0,762.0,104.0,690.0,313.0,1f51e7fa548be693253e9a49c9c5f803.jpg
217.0,205.0,268.0,204.0,247.0,251.0,169.0,164.0,182.0,109.0,216.0,150.0,265.0,151.0,300.0,103.0,288.0,164.0,52e21ef9cb5a2dd26e9c576d070c21bf.jpg
197.0,181.0,289.0,178.0,256.0,253.0,115.0,123.0,112.0,36.0,184.0,77.0,278.0,78.0,349.0,23.0,341.0,123.0,3503cff8eac9a18b7c9f12c794556384.jpg
249.0,172.0,272.0,172.0,259.0,187.0,240.0,154.0,232.0,135.0,249.0,139.0,274.0,139.0,284.0,134.0,279.0,154.0,e43c29a31b700cd70ebd41c8f6307428.jpg
346.0,81.0,392.0,101.0,360.0,130.0,317.0,41.0,341.0,-17.0,362.0,37.0,402.0,56.0,448.0,38.0,419.0,87.0,3ffb633d067ba2e696a42efb2112915c.jpg
126.0,141.0,161.0,137.0,145.0,164.0,96.0,108.0,78.0,71.0,108.0,96.0,167.0,94.0,205.0,62.0,195.0,105.0,0a4d9cf7ca307f4d991379ed52ddae1e.jpg
533.0,283.0,655.0,304.0,591.0,388.0,458.0,205.0,485.0,79.0,552.0,172.0,659.0,197.0,757.0,141.0,708.0,258.0,166635ebc0b65c11edda1acf89a52616.jpg
186.0,122.0,260.0,125.0,218.0,183.0,143.0,91.0,129.0,26.0,192.0,61.0,263.0,62.0,312.0,17.0,319.0,92.0,db8b0f935f9f429ff0de17332fb79d6f.jpg
258.0,161.0,315.0,188.0,261.0,224.0,236.0,123.0,259.0,49.0,290.0,111.0,337.0,133.0,405.0,107.0,366.0,182.0,45495733e55fa3753ec7e752b463f53d.jpg
261.0,192.0,380.0,192.0,324.0,295.0,169.0,78.0,150.0,-34.0,206.0,6.0,396.0,14.0,467.0,-38.0,457.0,88.0,e071d6e46f5997dc15ac7e2e4928d8d9.jpg
358.0,319.0,479.0,313.0,399.0,388.0,315.0,298.0,320.0,162.0,391.0,227.0,493.0,223.0,561.0,142.0,577.0,282.0,ffed1011c03798dd8086c25c6ceb21d5.jpg
218.0,180.0,262.0,161.0,256.0,207.0,162.0,157.0,145.0,121.0,194.0,132.0,238.0,115.0,254.0,61.0,274.0,113.0,609f19bbd508b5815dc15b229481e489.jpg
394.0,448.0,663.0,471.0,532.0,696.0,207.0,309.0,203.0,14.0,399.0,201.0,644.0,223.0,876.0,73.0,799.0,362.0,7e464b8394792d5b8c730a6665631c0b.jpg
141.0,114.0,193.0,107.0,175.0,150.0,116.0,73.0,64.0,43.0,121.0,56.0,188.0,47.0,228.0,20.0,204.0,60.0,ef0544f761a43a2a2381103a5631ba65.jpg
255.0,131.0,313.0,133.0,282.0,185.0,212.0,73.0,194.0,13.0,244.0,34.0,339.0,39.0,385.0,21.0,369.0,82.0,d9eb2c99838b7cb12cf7aeb3d079db76.jpg
304.0,127.0,361.0,123.0,341.0,182.0,241.0,86.0,260.0,12.0,302.0,57.0,346.0,55.0,399.0,4.0,390.0,81.0,1cbace45f7a5c7f93fa3959ad4c52d8f.jpg
467.0,318.0,629.0,326.0,538.0,428.0,385.0,277.0,400.0,117.0,480.0,201.0,628.0,215.0,728.0,140.0,707.0,297.0,fc7d15aa5180530fb2e8a46a6eb1f523.jpg
640.0,233.0,725.0,207.0,695.0,288.0,574.0,225.0,533.0,107.0,621.0,139.0,692.0,121.0,734.0,35.0,787.0,168.0,eb6c6bb8839a2d44b9bbdb2a1727bcb1.jpg
207.0,150.0,262.0,131.0,275.0,189.0,131.0,137.0,79.0,45.0,161.0,97.0,227.0,74.0,247.0,10.0,252.0,95.0,98346a3e28ca474740bf2eedcac24f01.jpg
29.0,45.0,55.0,44.0,44.0,63.0,9.0,35.0,8.0,6.0,24.0,19.0,51.0,18.0,70.0,5.0,70.0,33.0,079b46c070b0c2309f986386c8af58dd.jpg
249.0,79.0,293.0,87.0,268.0,122.0,221.0,40.0,227.0,-10.0,258.0,24.0,293.0,32.0,332.0,13.0,320.0,62.0,79ec75a81d7db406984a1fb160483d12.jpg
171.0,181.0,194.0,181.0,180.0,199.0,157.0,170.0,152.0,143.0,172.0,157.0,194.0,157.0,215.0,144.0,212.0,171.0,61ff0a68cd3410df212f123bf354578b.jpg
165.0,197.0,256.0,191.0,212.0,274.0,116.0,149.0,96.0,54.0,167.0,113.0,243.0,113.0,301.0,39.0,304.0,143.0,8afe7b8fd6c456f2d017af96740fe169.jpg
334.0,305.0,359.0,359.0,308.0,347.0,329.0,251.0,392.0,224.0,372.0,273.0,399.0,337.0,433.0,358.0,387.0,386.0,9930f8ab3c3bd091326d1ff24b391238.jpg
225.0,163.0,286.0,164.0,258.0,211.0,188.0,132.0,179.0,82.0,223.0,106.0,277.0,107.0,322.0,73.0,317.0,135.0,61e839796327dd2214a7d36f4bb3585f.jpg
227.0,162.0,266.0,164.0,245.0,200.0,195.0,125.0,206.0,88.0,231.0,117.0,263.0,119.0,298.0,98.0,282.0,132.0,f6347b54800ef4a9d159e77bd59384ea.jpg
148.0,417.0,201.0,411.0,190.0,470.0,109.0,348.0,36.0,300.0,121.0,318.0,206.0,312.0,268.0,299.0,258.0,337.0,66ba6cff2eb7ba08b64ecb8fa38c245e.jpg
147.0,219.0,274.0,222.0,210.0,316.0,51.0,153.0,59.0,6.0,151.0,94.0,278.0,92.0,371.0,28.0,363.0,164.0,cd1636a416b5e0425b7a0c1c40eca3d1.jpg
249.0,158.0,376.0,171.0,298.0,267.0,182.0,83.0,162.0,-49.0,258.0,24.0,402.0,46.0,538.0,15.0,461.0,121.0,420ac1eca2ff943dab2d821106390633.jpg
201.0,115.0,257.0,111.0,226.0,166.0,160.0,77.0,145.0,19.0,200.0,52.0,249.0,50.0,297.0,9.0,305.0,71.0,b220b15b6219411c5029edba6db29f4b.jpg
196.0,154.0,247.0,181.0,196.0,191.0,158.0,138.0,169.0,70.0,208.0,105.0,286.0,145.0,344.0,149.0,298.0,214.0,aef51b00ce7909e6fb610cca1337f6b5.jpg
192.0,215.0,294.0,221.0,223.0,316.0,176.0,165.0,133.0,39.0,210.0,117.0,325.0,122.0,415.0,59.0,399.0,178.0,0060fa2beed3127b87d5d9a52231f247.jpg
271.0,165.0,336.0,164.0,322.0,217.0,199.0,129.0,215.0,48.0,256.0,101.0,321.0,100.0,367.0,60.0,347.0,126.0,83bb6e8cffc58640300787fcff388e97.jpg
323.0,293.0,463.0,294.0,436.0,425.0,185.0,210.0,237.0,24.0,310.0,138.0,418.0,141.0,526.0,56.0,489.0,207.0,11dec418087980c62bbc87f191bfabc1.jpg
180.0,164.0,265.0,177.0,242.0,250.0,82.0,105.0,117.0,9.0,168.0,80.0,238.0,90.0,315.0,55.0,283.0,136.0,8cff2b9e83f41cf68c53297485a2e84f.jpg
125.0,229.0,268.0,251.0,165.0,361.0,74.0,167.0,71.0,19.0,152.0,96.0,289.0,114.0,397.0,51.0,366.0,209.0,5d846699c712e7fd3e5196e96fb446d5.jpg
433.0,342.0,525.0,336.0,486.0,420.0,357.0,272.0,359.0,170.0,425.0,246.0,507.0,245.0,575.0,174.0,562.0,269.0,93e984e65be3521be8770919a8576989.jpg
205.0,118.0,260.0,103.0,245.0,146.0,152.0,113.0,128.0,55.0,180.0,68.0,245.0,52.0,287.0,9.0,289.0,75.0,7bdec9bf6350e190ab0471a987f6677c.jpg
443.0,432.0,483.0,433.0,462.0,467.0,410.0,408.0,412.0,356.0,443.0,389.0,484.0,390.0,520.0,359.0,512.0,410.0,3d368e470d848b12d31ea4bad6f9df34.jpg
109.0,134.0,174.0,111.0,159.0,167.0,51.0,131.0,22.0,52.0,87.0,85.0,147.0,64.0,167.0,-11.0,204.0,73.0,08b09f37483401783f8fb965bedebe88.jpg
346.0,162.0,382.0,164.0,370.0,196.0,311.0,139.0,326.0,90.0,344.0,120.0,380.0,121.0,412.0,105.0,393.0,141.0,727205512056f4dda940633c3bfa9225.jpg
657.0,404.0,727.0,405.0,692.0,461.0,616.0,357.0,595.0,304.0,657.0,340.0,725.0,341.0,791.0,300.0,774.0,362.0,957b4e9a435969c8c31f716ecdf139f6.jpg
122.0,143.0,200.0,181.0,92.0,232.0,133.0,89.0,175.0,-42.0,204.0,66.0,267.0,98.0,374.0,30.0,327.0,186.0,5c158b8406443824897bc5b124bafdbb.jpg
187.0,176.0,229.0,178.0,207.0,211.0,156.0,154.0,156.0,102.0,190.0,136.0,232.0,137.0,267.0,108.0,260.0,158.0,3a6234bc8358f5cd3c5b767d19aa3e4a.jpg
235.0,175.0,262.0,175.0,249.0,192.0,228.0,154.0,212.0,132.0,235.0,148.0,259.0,148.0,278.0,133.0,269.0,154.0,4e45297f6f34d696d4c0efd84c1bc32d.jpg
357.0,166.0,406.0,164.0,387.0,207.0,310.0,135.0,303.0,98.0,343.0,116.0,401.0,115.0,453.0,93.0,427.0,132.0,1fff9431c243d83159e1a6d6e0abc116.jpg
205.0,210.0,232.0,210.0,219.0,222.0,190.0,197.0,193.0,183.0,204.0,193.0,233.0,193.0,243.0,184.0,246.0,197.0,510845ffc88f368a954676f6b23ba14b.jpg
209.0,242.0,317.0,254.0,258.0,336.0,124.0,149.0,148.0,21.0,222.0,118.0,321.0,129.0,418.0,53.0,390.0,175.0,309ad2213902eb9cfa85d389f0de3a4b.jpg
211.0,238.0,260.0,216.0,257.0,258.0,156.0,232.0,130.0,181.0,189.0,194.0,230.0,177.0,255.0,125.0,264.0,182.0,b8a055a109c73b046e9384986e9b73ea.jpg
265.0,248.0,387.0,252.0,317.0,339.0,203.0,215.0,187.0,87.0,268.0,162.0,381.0,166.0,463.0,92.0,456.0,222.0,c5441d8c44777f0a8cdc0a54ee99ab9a.jpg
403.0,156.0,419.0,197.0,387.0,185.0,404.0,118.0,433.0,91.0,429.0,126.0,448.0,174.0,464.0,191.0,442.0,211.0,814b955314a5a32920f08a8989617446.jpg
133.0,192.0,196.0,149.0,190.0,208.0,73.0,208.0,9.0,124.0,92.0,126.0,145.0,93.0,162.0,8.0,230.0,96.0,c41c85ff382f18ec62d8d1c46a6752fe.jpg
64.0,133.0,145.0,129.0,105.0,196.0,15.0,73.0,-6.0,-12.0,51.0,31.0,140.0,29.0,199.0,-12.0,185.0,69.0,b8c605b9696909b545d63fbfa91ba1e5.jpg
344.0,101.0,402.0,103.0,370.0,154.0,309.0,79.0,305.0,11.0,349.0,51.0,402.0,53.0,449.0,14.0,447.0,84.0,602e873000020da885476cca0c507e9a.jpg
107.0,209.0,171.0,203.0,146.0,256.0,65.0,185.0,46.0,120.0,98.0,151.0,165.0,147.0,217.0,105.0,213.0,172.0,01c7e7a6615c60c44334518893b3f514.jpg
610.0,223.0,703.0,238.0,653.0,300.0,543.0,150.0,539.0,50.0,608.0,132.0,737.0,161.0,840.0,130.0,783.0,198.0,8e059e1bfcfe7db75ba865510d688ff1.jpg
177.0,92.0,205.0,102.0,182.0,129.0,176.0,60.0,167.0,19.0,193.0,50.0,221.0,59.0,238.0,44.0,253.0,82.0,b8ccd6ec1981b5f5656059cac88e2059.jpg
165.0,154.0,244.0,156.0,208.0,221.0,106.0,95.0,102.0,19.0,170.0,63.0,238.0,69.0,315.0,52.0,284.0,107.0,c4f93902864cb350907f4e80880cc223.jpg
444.0,440.0,679.0,425.0,567.0,638.0,318.0,302.0,211.0,130.0,402.0,223.0,639.0,210.0,826.0,46.0,808.0,286.0,4449999dd8e52bdd453de93364b5b43d.jpg
362.0,91.0,400.0,93.0,380.0,117.0,337.0,70.0,338.0,35.0,361.0,48.0,406.0,50.0,431.0,37.0,422.0,74.0,f3e01f2b156ffeb6feba08d7622a3df9.jpg
150.0,150.0,217.0,157.0,181.0,201.0,95.0,92.0,92.0,26.0,139.0,67.0,254.0,84.0,300.0,74.0,264.0,115.0,0fa5f193266e3cf9955b2e839017ea71.jpg
170.0,147.0,216.0,149.0,185.0,197.0,160.0,110.0,144.0,33.0,179.0,81.0,242.0,84.0,294.0,30.0,296.0,117.0,473f9192119ace16600722023a3db1b5.jpg
167.0,415.0,261.0,384.0,243.0,467.0,91.0,380.0,51.0,295.0,108.0,307.0,213.0,272.0,251.0,210.0,284.0,316.0,c9b4e667f3758b68879df59751134fe2.jpg
127.0,208.0,232.0,206.0,188.0,290.0,57.0,140.0,31.0,37.0,114.0,90.0,209.0,91.0,313.0,46.0,276.0,146.0,24d8ddc72e07167d47997f04b6d833e7.jpg
224.0,165.0,335.0,166.0,297.0,225.0,139.0,177.0,130.0,24.0,234.0,110.0,303.0,112.0,390.0,30.0,377.0,178.0,051b548394588fe5c212bac5325a884a.jpg
255.0,135.0,279.0,132.0,268.0,151.0,235.0,123.0,225.0,103.0,245.0,107.0,278.0,104.0,298.0,95.0,296.0,117.0,53facf421c4a601098f21cae38373c2b.jpg
598.0,316.0,688.0,302.0,653.0,380.0,534.0,264.0,509.0,179.0,580.0,232.0,684.0,222.0,740.0,152.0,737.0,241.0,ce1f26c4267a35cf499449cac48b17a7.jpg
775.0,303.0,862.0,326.0,816.0,395.0,709.0,222.0,753.0,149.0,787.0,209.0,870.0,236.0,948.0,202.0,905.0,282.0,c401d25299ad50ae562158eb9f0092d2.jpg
471.0,329.0,559.0,329.0,525.0,393.0,398.0,268.0,393.0,193.0,459.0,239.0,579.0,239.0,634.0,191.0,610.0,272.0,914dce91c087de295e5e920c9bab2805.jpg
144.0,102.0,199.0,97.0,166.0,134.0,122.0,97.0,106.0,27.0,153.0,54.0,201.0,52.0,251.0,10.0,251.0,86.0,61cc3b9df535fdc7d8ba801abfd40671.jpg
34.0,167.0,92.0,159.0,70.0,211.0,-10.0,132.0,-26.0,62.0,30.0,102.0,76.0,96.0,112.0,46.0,133.0,114.0,a687abae01d46e8a0ac9af1ae2022dae.jpg
186.0,136.0,254.0,157.0,244.0,196.0,86.0,111.0,119.0,8.0,161.0,79.0,228.0,97.0,271.0,61.0,275.0,170.0,48d1358fd2e399b2ca6b6e49bf35220a.jpg
228.0,268.0,301.0,268.0,265.0,338.0,190.0,236.0,188.0,152.0,236.0,206.0,289.0,206.0,336.0,150.0,339.0,239.0,cdba2cd58b995544e9e3ef252183527d.jpg
89.0,133.0,144.0,135.0,112.0,181.0,56.0,101.0,52.0,51.0,89.0,76.0,150.0,79.0,189.0,52.0,180.0,107.0,e42c3ca6af3cc582c1cf3d129fc3a59c.jpg
254.0,226.0,321.0,214.0,301.0,275.0,197.0,198.0,187.0,120.0,243.0,161.0,328.0,149.0,377.0,90.0,356.0,175.0,2b1d670c437871e02a404129ce53489e.jpg
415.0,294.0,581.0,303.0,492.0,441.0,316.0,232.0,296.0,63.0,420.0,147.0,577.0,156.0,706.0,83.0,675.0,247.0,2cbfcce7f9cec1058893abab0e886bb8.jpg
295.0,293.0,356.0,241.0,356.0,316.0,254.0,301.0,183.0,254.0,254.0,237.0,315.0,188.0,332.0,115.0,385.0,181.0,28426332dd7e5e74094038b7c509f815.jpg
415.0,435.0,530.0,441.0,469.0,523.0,346.0,382.0,361.0,245.0,428.0,333.0,515.0,338.0,595.0,265.0,593.0,397.0,df976687ba347aa5f07d3e645797b7c1.jpg
383.0,79.0,414.0,81.0,406.0,98.0,359.0,67.0,329.0,44.0,359.0,55.0,409.0,58.0,431.0,43.0,422.0,71.0,300e5bddafe117c862828728479516f2.jpg
200.0,146.0,266.0,144.0,241.0,199.0,142.0,121.0,145.0,38.0,197.0,89.0,250.0,86.0,297.0,38.0,294.0,115.0,38991cc3c21bc2cdb7e12df5fc197fee.jpg
182.0,154.0,210.0,155.0,194.0,180.0,162.0,140.0,162.0,111.0,180.0,128.0,210.0,129.0,236.0,114.0,230.0,142.0,ecd0cd50065ad3b670df33b956c3fac5.jpg
87.0,110.0,151.0,96.0,126.0,143.0,47.0,105.0,26.0,32.0,74.0,63.0,131.0,49.0,166.0,2.0,179.0,75.0,d662b0b6bc8e8dab080f7f8b545e379c.jpg
303.0,320.0,434.0,290.0,375.0,387.0,219.0,318.0,185.0,157.0,291.0,218.0,405.0,196.0,480.0,91.0,528.0,246.0,1fe80da40db49ee78fe96453c2d0a59e.jpg
191.0,119.0,217.0,121.0,202.0,141.0,179.0,104.0,175.0,76.0,191.0,91.0,218.0,93.0,238.0,74.0,237.0,108.0,c737620e41d50f2734d06fbd681f24cd.jpg
173.0,232.0,291.0,274.0,204.0,329.0,111.0,196.0,165.0,51.0,215.0,152.0,321.0,189.0,416.0,140.0,366.0,283.0,9ea95c4dabe8f5cc33431e6130276050.jpg
213.0,139.0,266.0,133.0,248.0,188.0,167.0,112.0,169.0,52.0,210.0,85.0,259.0,80.0,303.0,46.0,286.0,100.0,e4f44e79cea6105398f8376a58884314.jpg
187.0,203.0,281.0,207.0,242.0,285.0,110.0,145.0,137.0,32.0,197.0,117.0,260.0,121.0,335.0,50.0,319.0,157.0,97ccc7a6ca7ff9a631e22901769d7906.jpg
77.0,48.0,101.0,53.0,84.0,66.0,66.0,38.0,70.0,9.0,86.0,28.0,102.0,32.0,124.0,22.0,117.0,49.0,09909da327062323f61d4510de3ddaf5.jpg
298.0,110.0,358.0,124.0,320.0,159.0,260.0,76.0,271.0,10.0,306.0,54.0,372.0,71.0,421.0,45.0,407.0,112.0,63ed61f0a8234849d62aaa34636ae784.jpg
297.0,225.0,331.0,219.0,324.0,256.0,256.0,209.0,253.0,172.0,286.0,193.0,321.0,187.0,350.0,157.0,340.0,196.0,499d6db3818b2443ad87d4c660ddfca0.jpg
123.0,202.0,235.0,208.0,175.0,305.0,57.0,149.0,46.0,35.0,126.0,101.0,227.0,108.0,320.0,53.0,301.0,161.0,159f0ac45f89d3ecf0076d34b111f547.jpg
200.0,123.0,257.0,124.0,225.0,157.0,166.0,111.0,172.0,45.0,204.0,79.0,259.0,79.0,295.0,48.0,299.0,115.0,c6393614f28ce947c9591808bf786258.jpg
183.0,249.0,212.0,151.0,268.0,232.0,135.0,270.0,104.0,277.0,93.0,233.0,124.0,97.0,106.0,25.0,184.0,60.0,df0271410a7165c3484fed70764841d8.jpg
102.0,244.0,185.0,245.0,140.0,315.0,58.0,215.0,33.0,120.0,96.0,162.0,199.0,164.0,248.0,122.0,236.0,219.0,cf78ab276583ee0ce7ee0986fc94037e.jpg
223.0,184.0,307.0,205.0,264.0,294.0,104.0,152.0,91.0,9.0,173.0,95.0,295.0,126.0,366.0,78.0,328.0,206.0,667db4c6d308a6df6be0136222916fcf.jpg
448.0,442.0,504.0,435.0,496.0,490.0,382.0,414.0,398.0,350.0,430.0,369.0,488.0,362.0,535.0,330.0,516.0,396.0,b8d46892a0ed0d3fdd14f7121e913ecb.jpg
131.0,155.0,207.0,154.0,167.0,217.0,91.0,115.0,76.0,40.0,140.0,82.0,199.0,82.0,261.0,41.0,254.0,117.0,28299702e18d14326dd4235c328fb9ec.jpg
165.0,80.0,202.0,86.0,181.0,111.0,133.0,56.0,136.0,18.0,169.0,40.0,206.0,46.0,246.0,32.0,234.0,74.0,99eb586009b85f627e6a1b13234f1029.jpg
95.0,202.0,146.0,202.0,105.0,256.0,92.0,166.0,85.0,94.0,119.0,138.0,162.0,139.0,185.0,98.0,204.0,170.0,79bba2f531c73feb0adb819a439bde62.jpg
326.0,363.0,393.0,252.0,424.0,349.0,250.0,438.0,109.0,358.0,241.0,311.0,307.0,203.0,278.0,70.0,417.0,153.0,8fe016f52b8f067e8dd9afaa289525ef.jpg
389.0,380.0,532.0,372.0,475.0,505.0,291.0,304.0,267.0,165.0,370.0,228.0,526.0,223.0,624.0,131.0,603.0,291.0,5dbb387b7210f587b964830e49247842.jpg
152.0,226.0,246.0,227.0,191.0,309.0,94.0,174.0,44.0,70.0,150.0,121.0,252.0,119.0,346.0,50.0,345.0,174.0,d6bbfe6c87e7a749d61b3ca8c41cc61b.jpg
176.0,213.0,236.0,246.0,174.0,289.0,129.0,167.0,140.0,73.0,188.0,142.0,270.0,196.0,349.0,204.0,275.0,251.0,d6e3701c93ab69423dc978533d19b259.jpg
225.0,248.0,319.0,260.0,292.0,351.0,102.0,180.0,143.0,43.0,212.0,140.0,292.0,151.0,390.0,112.0,330.0,209.0,45d46f0e0f781230fff27887beb242b1.jpg
760.0,252.0,836.0,256.0,794.0,315.0,713.0,213.0,715.0,136.0,767.0,178.0,843.0,182.0,895.0,144.0,886.0,221.0,a9fe7930e6c1e5ca5889272eeee9d23a.jpg
